survey_round,chosen_center,triplet_object_1,triplet_object_2,triplet_object_3,response_time
136,18,53,15,18,2.1720
136,3,53,3,41,4.1290
136,33,8,34,33,2.2950
136,44,21,44,50,6.5810
136,4,49,4,31,3.9330
136,39,51,39,6,4.1280
136,7,3,45,7,2.1770
136,57,23,37,57,1.9300
136,11,20,34,11,2.9300
136,24,24,17,21,4.5140
136,27,21,27,58,2.2800
136,14,28,14,1,2.9440
136,44,44,13,40,3.6810
136,33,20,1,33,2.7300
136,33,18,41,33,2.9490
136,35,46,35,51,5.5620
136,27,28,27,53,2.1320
136,16,21,56,16,9.9670
136,11,56,11,55,3.5660
136,55,26,55,40,3.4270
136,59,15,16,59,3.0400
136,19,48,43,19,2.5250
136,28,28,41,29,5.5270
136,27,27,21,19,2.1800
136,46,33,39,46,3.5650
136,54,59,26,54,2.4300
136,22,31,22,58,2.8600
136,22,56,22,47,6.9330
136,1,3,1,45,4.5000
136,27,53,17,27,3.9220
136,4,20,4,60,4.3630
136,45,11,9,45,7.6170
136,2,14,2,20,7.3310
136,57,52,14,57,5.0260
136,33,11,33,46,2.7980
136,33,1,29,33,2.8140
136,25,60,33,25,9.7650
136,16,59,23,16,2.3950
136,46,52,46,29,3.9990
136,35,1,15,35,3.8140
136,32,13,32,34,5.3110
136,12,14,12,5,8.3140
136,55,7,55,47,7.7460
136,38,38,34,7,5.4490
136,17,44,17,24,5.1120
136,38,15,38,42,4.1140
136,53,47,53,20,2.5130
136,4,29,4,57,3.6440
136,30,30,6,53,3.0470
137,4,31,4,37,37.073
137,10,56,60,10,7.4050
137,60,32,6,60,6.3540
137,54,42,54,27,24.673
137,16,40,16,22,14.110
137,22,19,1,22,6.3590
137,16,13,16,25,8.4400
137,26,30,26,48,15.587
137,18,53,15,18,5.0750
137,13,13,15,9,21.702
137,4,30,4,48,7.0910
137,43,34,11,43,4.5310
137,43,40,14,43,1.6620
137,6,32,6,47,15.877
137,8,8,56,22,10.710
137,17,17,18,56,6.9010
137,36,20,36,49,6.8880
137,17,49,17,46,5.1760
137,58,26,59,58,7.0090
137,27,23,27,26,16.962
137,2,57,6,2,10.356
137,15,15,29,48,13.918
137,37,36,37,32,29.243
137,16,50,16,38,13.799
137,2,2,17,11,8.8090
137,12,12,51,29,6.2050
137,39,39,28,43,14.197
137,22,53,22,8,6.8690
137,7,55,43,7,14.462
137,58,58,17,10,8.0420
137,7,7,14,45,8.6300
137,32,6,3,32,16.452
137,36,53,36,23,4.2640
137,54,54,52,44,11.042
137,7,7,1,20,8.8620
137,29,29,9,53,7.8520
137,28,28,40,39,22.705
137,39,24,44,39,13.575
137,32,6,21,32,5.1790
137,16,16,19,32,9.1380
137,25,14,25,28,10.205
137,33,39,33,1,22.127
137,39,46,39,6,6.2690
137,46,46,53,45,12.796
137,43,31,43,39,9.3910
137,60,14,6,60,11.141
137,58,54,24,58,5.8380
137,19,19,59,27,19.674
137,11,33,60,11,6.6280
138,27,53,27,60,5.3910
138,23,52,11,23,3.7940
138,50,34,29,50,6.7340
138,3,57,3,37,3.1660
138,32,33,35,32,6.2230
138,18,15,18,53,2.1090
138,13,13,57,19,9.2540
138,7,20,7,15,6.0300
138,15,47,15,17,8.1530
138,45,12,45,41,2.3960
138,33,9,33,46,3.3630
138,43,44,18,43,3.3310
138,23,47,36,23,4.5080
138,14,42,14,60,7.4140
138,39,39,15,50,3.3170
138,23,23,28,35,2.6150
138,33,32,33,1,4.0970
138,37,37,32,51,4.8270
138,5,11,31,5,4.3150
138,54,54,26,37,6.3610
138,30,43,30,23,2.5250
138,25,31,51,25,4.8200
138,21,17,21,50,4.1750
138,3,9,3,13,2.6250
138,8,8,37,9,6.9820
138,16,16,28,37,4.3140
138,11,11,45,47,2.6440
138,29,21,44,29,3.1300
138,54,55,54,45,4.8760
138,39,18,20,39,5.2910
138,33,33,29,7,2.4180
138,27,54,2,27,3.1790
138,33,27,33,50,1.9300
138,45,30,45,36,4.4440
138,58,51,31,58,3.8170
138,14,14,44,30,3.2870
138,54,26,51,54,5.3320
138,49,8,12,49,6.2120
138,36,36,4,41,8.1710
138,16,48,38,16,4.4030
138,36,51,18,36,3.1470
138,49,15,49,52,2.7630
138,2,50,13,2,3.6310
138,49,15,51,49,5.3160
138,6,6,56,34,3.6450
138,54,22,37,54,2.7260
138,27,28,27,29,4.2630
138,56,56,55,51,7.0470
138,38,17,38,27,2.6470
138,7,23,7,41,5.7630
139,29,13,35,29,13.091
139,3,23,3,17,2.1250
139,52,32,46,52,8.7140
139,38,59,38,13,2.7440
139,6,7,9,6,3.7140
139,36,2,56,36,2.4960
139,16,46,20,16,2.7430
139,18,53,18,15,1.8450
139,55,56,55,59,5.9810
139,55,24,55,57,3.6470
139,22,22,47,12,2.3440
139,4,30,4,39,2.6470
139,36,59,36,40,2.5150
139,15,15,57,48,4.5150
139,3,3,30,40,2.1970
139,31,16,31,45,3.9150
139,48,9,48,8,2.4610
139,8,58,8,17,4.1480
139,43,12,27,43,3.6150
139,46,46,53,50,2.4630
139,16,22,16,25,3.4480
139,35,35,27,51,2.2560
139,44,9,44,16,2.5420
139,60,60,11,41,4.0800
139,42,46,42,49,4.9150
139,10,7,45,10,2.0100
139,21,9,21,19,2.5990
139,45,57,45,25,5.3630
139,15,46,15,44,3.1140
139,38,22,38,7,3.0640
139,53,53,19,50,4.0320
139,50,50,2,16,4.8640
139,15,43,12,15,5.2820
139,53,53,12,7,2.2950
139,33,28,33,1,2.1640
139,48,4,48,22,2.8780
139,21,38,21,40,1.7600
139,47,47,12,7,4.0150
139,47,47,34,22,2.1960
139,26,34,26,25,2.9980
139,4,2,4,24,3.0010
139,12,12,14,59,3.4760
139,60,59,60,3,7.5800
139,57,28,57,23,4.6320
139,16,39,16,9,3.3130
139,22,22,59,42,3.5800
139,34,17,46,34,3.8470
139,44,12,35,44,3.5630
139,10,50,9,10,3.0640
140,19,59,19,3,3.3440
140,37,37,52,18,2.0430
140,50,50,18,19,3.5350
140,16,21,15,16,1.6400
140,3,3,1,60,4.9050
140,19,47,57,19,3.6650
140,18,15,18,53,1.9720
140,14,60,14,24,14.516
140,19,19,42,20,8.6230
140,15,48,15,12,1.6170
140,12,43,12,51,2.7250
140,57,24,57,10,1.9340
140,4,4,21,35,2.5120
140,38,38,15,20,0.26600
140,41,14,41,56,7.0780
140,56,15,51,56,9.6460
140,25,1,51,25,2.7780
140,12,7,12,13,2.2250
140,37,33,58,37,6.6490
140,4,9,13,4,3.9930
140,4,33,4,2,7.3440
140,58,58,28,53,2.3060
140,9,9,41,17,3.5900
140,60,30,60,17,8.1340
140,6,6,56,9,2.6280
140,57,57,16,34,5.4740
140,10,39,26,10,3.5430
140,6,30,50,6,2.7970
140,38,38,26,39,4.1200
140,16,20,16,44,16.671
140,32,41,33,32,5.2290
140,5,5,3,20,2.6150
140,52,52,15,34,3.9730
140,47,52,57,47,5.4340
140,35,60,26,35,4.6320
140,27,54,14,27,2.9180
140,60,30,36,60,3.2070
140,10,10,52,14,4.2980
140,43,37,43,34,5.8090
140,40,14,40,56,6.6730
140,20,22,59,20,4.1810
140,10,10,45,34,4.0990
140,51,28,48,51,4.5660
140,44,44,47,22,5.2680
140,33,33,15,23,1.7110
140,26,26,4,31,6.0480
140,37,11,41,37,4.1270
140,31,31,39,18,4.6880
140,44,25,44,17,2.7850
141,19,19,53,48,3.9410
141,25,37,45,25,3.0300
141,30,20,57,30,2.1340
141,52,51,52,25,2.5410
141,25,25,11,31,2.9340
141,9,24,9,49,2.6210
141,18,18,15,53,1.4940
141,31,31,46,13,3.1810
141,60,60,24,39,2.9820
141,1,5,53,1,1.9110
141,47,56,47,45,2.2060
141,3,20,3,31,3.2620
141,46,49,46,22,4.9740
141,35,53,35,44,1.8380
141,11,11,31,39,8.3500
141,40,40,19,50,2.8700
141,3,44,3,23,1.7180
141,57,13,40,57,2.8220
141,50,45,50,20,2.5510
141,1,31,1,53,2.2460
141,26,26,18,25,3.3890
141,54,17,54,52,3.0710
141,12,12,13,42,1.8300
141,46,2,26,46,2.9580
141,16,19,16,45,2.1260
141,10,10,19,17,3.5110
141,38,37,38,24,6.1170
141,36,59,34,36,4.0550
141,58,33,41,58,2.0860
141,45,7,55,45,3.6940
141,7,26,20,7,6.1670
141,47,47,51,49,2.8460
141,57,31,57,8,3.1830
141,44,53,51,44,1.9660
141,58,6,58,24,2.8390
141,4,19,24,4,2.5820
141,33,7,33,22,2.8460
141,8,36,17,8,2.4700
141,37,54,21,37,2.2390
141,4,46,4,47,4.0540
141,10,8,10,3,6.7660
141,30,31,48,30,2.5030
141,37,11,45,37,3.1910
141,35,35,56,1,2.2150
141,30,30,36,4,3.8300
141,12,12,36,3,2.7830
141,57,15,57,24,2.3420
141,43,58,43,23,2.2230
141,33,53,48,33,2.2860
142,25,25,49,18,6.2190
142,10,60,29,10,4.1820
142,25,50,45,25,2.5660
142,33,45,33,29,2.1660
142,59,29,59,48,2.2630
142,29,56,29,57,2.6220
142,25,8,25,30,2.6540
142,34,15,34,14,3.8940
142,18,53,15,18,1.3410
142,19,19,40,7,5.9190
142,56,56,15,49,2.0060
142,3,24,3,33,2.7820
142,55,17,55,19,6.2790
142,18,57,4,18,2.6940
142,29,29,46,21,1.9980
142,21,23,50,21,5.3590
142,33,31,33,35,9.5260
142,37,37,18,51,2.5910
142,14,14,23,4,3.9830
142,8,11,51,8,4.8050
142,19,57,19,36,4.5810
142,41,50,18,41,4.1020
142,4,25,4,14,2.4860
142,26,24,26,30,4.0060
142,20,19,4,20,3.9420
142,54,22,55,54,3.1270
142,11,11,37,39,3.0140
142,40,27,40,49,2.0130
142,3,53,3,13,1.8690
142,12,19,12,31,3.0940
142,45,26,45,42,3.0360
142,20,20,51,45,3.0220
142,40,8,40,9,3.8310
142,52,40,52,49,3.0940
142,28,34,56,28,2.6530
142,11,47,11,22,2.4550
142,11,14,11,51,1.8070
142,25,26,9,25,2.5900
142,32,6,32,26,3.7330
142,30,30,26,50,3.5110
142,7,7,54,8,2.8680
142,13,13,41,21,4.7750
142,44,44,46,41,2.4550
142,32,53,32,5,2.2700
142,22,23,49,22,2.9980
142,5,5,45,20,2.9180
142,59,59,13,49,3.8860
142,33,33,20,34,3.3270
142,5,5,14,43,3.0530
143,3,3,34,10,8.8700
143,16,16,47,18,1.6780
143,19,28,19,13,2.4290
143,24,59,53,24,67.023
143,58,58,6,7,4.1180
143,16,16,31,19,9.1430
143,44,15,44,13,2.0780
143,18,18,53,15,1.9900
143,35,35,47,23,3.5110
143,59,48,59,33,2.1660
143,41,51,41,26,2.4120
143,19,6,54,19,2.5260
143,52,52,14,56,2.2140
143,33,24,33,45,2.9510
143,38,38,21,59,1.7260
143,42,50,42,27,2.6950
143,45,45,23,30,3.5730
143,38,36,13,38,2.4710
143,54,54,43,36,2.2380
143,4,4,10,1,17.056
143,4,39,4,1,2.7580
143,27,54,27,29,3.1420
143,35,14,35,52,2.1980
143,10,33,10,54,2.3270
143,38,19,38,14,1.6700
143,43,35,31,43,2.5670
143,59,45,19,59,3.0790
143,7,7,60,56,1.8390
143,60,49,60,18,2.0530
143,38,27,38,42,2.1590
143,60,60,23,41,2.4460
143,27,11,14,27,3.8460
143,52,52,48,37,2.3090
143,52,28,8,52,4.5340
143,31,31,59,1,4.4060
143,12,43,12,46,6.1500
143,11,45,11,21,1.9740
143,26,26,18,8,2.8060
143,28,28,25,49,2.6860
143,18,27,46,18,4.0870
143,22,22,23,52,1.4700
143,59,15,59,55,2.1570
143,10,2,6,10,2.4290
143,33,21,10,33,4.1820
143,55,4,55,19,5.8460
143,22,6,27,22,3.6870
143,5,47,43,5,2.0710
143,46,13,36,46,2.1500
144,51,56,18,51,2.9180
144,18,57,22,18,2.1670
144,44,44,45,22,1.9260
144,57,48,23,57,2.3500
144,29,29,57,39,2.4460
144,18,15,18,53,1.8780
144,4,40,21,4,3.3580
144,3,3,11,26,2.2630
144,2,21,25,2,3.5740
144,35,35,60,1,1.7410
144,44,35,60,44,3.3110
144,25,8,25,45,2.8540
144,30,59,21,30,2.6860
144,9,6,9,29,3.6460
144,37,12,37,10,5.4630
144,36,36,50,6,4.3730
144,45,30,39,45,3.0550
144,18,51,18,24,2.2210
144,36,36,47,5,2.6300
144,5,32,5,20,1.7890
144,24,24,13,9,2.1410
144,58,34,48,58,2.0700
144,55,9,55,10,3.2380
144,25,41,25,22,3.8300
144,32,32,30,28,2.0700
144,27,27,57,53,1.9100
144,6,6,29,45,4.7990
144,36,3,28,36,4.8060
144,38,54,38,53,1.5660
144,1,23,1,59,1.6610
144,2,27,54,2,2.9590
144,54,36,39,54,3.1100
144,10,10,49,43,1.7490
144,60,3,60,15,2.5750
144,32,1,32,58,3.6220
144,2,2,22,42,2.9820
144,16,16,28,38,2.4140
144,11,11,32,59,2.4950
144,12,21,11,12,1.7170
144,33,17,53,33,1.9260
144,41,48,29,41,2.6780
144,1,14,38,1,5.7830
144,1,22,32,1,2.1350
144,11,44,31,11,3.4060
144,4,4,11,29,1.7980
144,21,53,21,44,4.2630
144,45,45,19,1,5.1260
144,47,11,48,47,1.9500
145,38,33,38,56,2.7110
145,34,34,31,16,8.0600
145,25,34,25,56,1.7120
145,46,12,14,46,5.6610
145,34,48,14,34,2.9880
145,43,53,43,42,2.1520
145,46,46,36,34,2.3380
145,36,36,28,60,3.9780
145,18,53,15,18,1.8540
145,27,24,17,27,3.0730
145,54,59,48,54,2.9930
145,31,31,30,33,3.1390
145,4,4,32,15,3.2620
145,25,26,25,9,3.5460
145,22,53,22,17,2.0520
145,44,7,8,44,12.906
145,44,44,49,16,3.9640
145,44,9,12,44,1.5160
145,37,42,37,55,2.5880
145,58,58,1,9,1.8540
145,57,16,24,57,1.6380
145,54,33,54,20,3.2620
145,9,45,9,8,1.9930
145,17,47,17,34,1.3640
145,17,26,48,17,2.1720
145,26,50,26,31,4.4820
145,10,10,54,40,1.5420
145,39,30,39,60,3.5670
145,32,14,32,9,2.5670
145,25,5,59,25,2.3690
145,44,34,44,20,3.1970
145,16,16,47,18,1.9990
145,28,28,60,56,2.4240
145,8,8,9,13,2.2270
145,36,36,22,41,1.7070
146,32,32,17,12,4.0600
146,10,37,10,29,9.3430
146,8,20,8,60,7.1570
146,28,28,51,34,4.9010
146,47,47,41,24,8.2700
146,9,9,56,33,3.7580
146,36,47,40,36,5.9590
146,14,14,18,60,5.1190
146,18,15,53,18,5.9190
146,44,27,44,20,13.838
146,22,57,46,22,5.6220
146,37,25,37,59,3.8550
146,5,5,45,22,6.3590
146,56,20,56,18,4.7810
146,45,45,13,59,9.3510
146,55,57,3,55,7.0310
146,10,50,51,10,4.9980
146,27,18,53,27,4.9750
146,33,4,21,33,2.9590
146,56,56,23,20,8.5910
146,36,53,33,36,3.0950
146,32,56,32,1,8.2710
146,6,14,6,2,6.2550
146,6,6,20,13,3.4550
146,11,48,11,18,3.3900
146,25,35,30,25,6.1830
146,11,11,59,7,4.1030
146,39,39,19,49,3.9590
146,9,3,9,22,7.3510
146,54,26,21,54,3.6150
146,8,8,33,41,14.719
146,27,27,48,53,3.8470
146,17,55,17,21,4.3900
146,38,53,41,38,5.0060
146,36,30,4,36,2.9020
146,7,15,7,12,5.2220
146,52,30,52,18,2.0940
146,9,35,9,30,2.7260
146,36,47,59,36,4.6070
146,39,39,59,20,6.6950
146,33,20,15,33,2.4390
146,16,3,27,16,5.1510
146,12,36,12,15,2.5900
146,40,34,52,40,3.5500
146,9,9,48,11,2.4150
146,10,60,29,10,3.6220
146,45,47,45,52,2.8550
146,27,27,12,46,5.9670
146,6,6,35,8,3.3670
